更新时间,#genre#
赛事播11,http://pan.taokee.vip:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
赛事播12,http://pan.taokee.vip:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
赛事播13,http://pan.taokee.vip:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
赛事播14,http://pan.taokee.vip:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
赛事播15,http://pan.taokee.vip:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
赛事播16,http://pan.taokee.vip:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
赛事播17,http://pan.taokee.vip:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
赛事播18,http://pan.taokee.vip:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
赛事播19,http://pan.taokee.vip:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
赛事播20,http://pan.taokee.vip:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
赛事播21,http://pan.taokee.vip:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
赛事播22,http://pan.taokee.vip:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
赛事播23,http://pan.taokee.vip:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
赛事播24,http://pan.taokee.vip:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
赛事播25,http://pan.taokee.vip:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
赛事播26,http://pan.taokee.vip:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
赛事播27,http://pan.taokee.vip:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
赛事播28,http://pan.taokee.vip:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
赛事播29,http://pan.taokee.vip:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
赛事播30,http://pan.taokee.vip:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
赛事播31,http://pan.taokee.vip:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
赛事播32,http://pan.taokee.vip:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
赛事播33,http://pan.taokee.vip:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
赛事播34,http://pan.taokee.vip:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
赛事播35,http://pan.taokee.vip:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
赛事播36,http://pan.taokee.vip:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
赛事播37,http://pan.taokee.vip:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
赛事播38,http://pan.taokee.vip:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
赛事播39,http://pan.taokee.vip:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
赛事播40,http://pan.taokee.vip:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
赛事播41,http://pan.taokee.vip:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
赛事播42,http://pan.taokee.vip:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
赛事播43,http://pan.taokee.vip:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
赛事播44,http://pan.taokee.vip:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
赛事播45,http://pan.taokee.vip:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
赛事播46,http://pan.taokee.vip:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
赛事播47,http://pan.taokee.vip:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
赛事播48,http://pan.taokee.vip:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
赛事播49,http://pan.taokee.vip:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
赛事播50,http://pan.taokee.vip:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
赛事播51,http://pan.taokee.vip:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
赛事播52,http://pan.taokee.vip:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
赛事播53,http://pan.taokee.vip:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
赛事壹4K,http://pan.taokee.vip:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
赛事贰4K,http://pan.taokee.vip:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
赛事播01,http://xxx.504900.xyz:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
赛事播02,http://xxx.504900.xyz:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
赛事播03,http://xxx.504900.xyz:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
赛事播04,http://xxx.504900.xyz:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
赛事播05,http://xxx.504900.xyz:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
赛事播06,http://xxx.504900.xyz:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
赛事播07,http://xxx.504900.xyz:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
赛事播08,http://xxx.504900.xyz:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
赛事播09,http://xxx.504900.xyz:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
赛事播10,http://xxx.504900.xyz:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
赛事播11,http://xxx.504900.xyz:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
赛事播12,http://xxx.504900.xyz:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
赛事播13,http://xxx.504900.xyz:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
赛事播14,http://xxx.504900.xyz:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
赛事播15,http://xxx.504900.xyz:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
赛事播16,http://xxx.504900.xyz:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
赛事播17,http://xxx.504900.xyz:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
赛事播18,http://xxx.504900.xyz:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
赛事播19,http://xxx.504900.xyz:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
赛事播20,http://xxx.504900.xyz:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
赛事播21,http://xxx.504900.xyz:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
赛事播22,http://xxx.504900.xyz:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
赛事播23,http://xxx.504900.xyz:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
赛事播24,http://xxx.504900.xyz:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
赛事播25,http://xxx.504900.xyz:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
赛事播26,http://xxx.504900.xyz:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
赛事播27,http://xxx.504900.xyz:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
赛事播28,http://xxx.504900.xyz:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
赛事播29,http://xxx.504900.xyz:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
赛事播30,http://xxx.504900.xyz:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
赛事播31,http://xxx.504900.xyz:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
赛事播32,http://xxx.504900.xyz:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
赛事播33,http://xxx.504900.xyz:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
赛事播34,http://xxx.504900.xyz:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
赛事播35,http://xxx.504900.xyz:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
赛事播36,http://xxx.504900.xyz:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
赛事播37,http://xxx.504900.xyz:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
赛事播38,http://xxx.504900.xyz:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
赛事播39,http://xxx.504900.xyz:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
赛事播40,http://xxx.504900.xyz:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
赛事播41,http://xxx.504900.xyz:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
赛事播42,http://xxx.504900.xyz:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
赛事播43,http://xxx.504900.xyz:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
赛事播44,http://xxx.504900.xyz:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
赛事播45,http://xxx.504900.xyz:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
赛事播46,http://xxx.504900.xyz:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
赛事播47,http://xxx.504900.xyz:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
赛事播48,http://xxx.504900.xyz:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
赛事播49,http://xxx.504900.xyz:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
赛事播50,http://xxx.504900.xyz:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
赛事播51,http://xxx.504900.xyz:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
赛事播52,http://xxx.504900.xyz:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
赛事播53,http://xxx.504900.xyz:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
赛事壹4K,http://xxx.504900.xyz:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
赛事贰4K,http://xxx.504900.xyz:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive


🏀SPORTS⚽️,#genre#
JSPORTS1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS1,https://stream1.freetv.fun/jsports-1-1.m3u8
JSPORTS2,https://stream1.freetv.fun/jsports-2-2.m3u8
博斯运动,http://211.75.171.121:8557/http/61.67.128.137:8068/hls/15/80/cstv15.m3u8
TRAce体育,http://211.75.171.121:8509/http/61.67.128.137:8092/upload/212/TraceS_TS-1111
DAZN体育-壹,http://211.75.171.121:8566/http/61.67.128.137:8078/hls/25/80/esport.m3u8
DAZN体育-贰,http://211.75.171.121:8567/http/61.67.128.137:8078/hls/26/80/esport2.m3u8
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,http://211.72.65.236:8585/.m3u8
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,http://125.227.210.55:8155/VideoInput/play.ts
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
爱尔达体育2,http://iptv12k.com:35461/live/test167/12345/1220.m3u8
爱尔达体育3,http://iptv12k.com:35461/live/test167/12345/1219.m3u8
爱尔达体育2, http://50.7.234.10:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b
智林体育台,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv101
TraceSports,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv077
skysports,https://stream1.freetv.fun/skysports-3.ctv
skysports,https://stream1.freetv.fun/skysports-2.ctv
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8


🍹定制台☕️,#genre#
星空卫视,http://114.105.187.77:9901/tsfile/live/0117_1.m3u8
星空卫视,http://114.105.187.47:9901/tsfile/live/0117_1.m3u8
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://171.213.140.54:8123/udp/239.93.1.10:2193
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
Bloomberg,https://bloomberg-bloombergtv-3-nl.samsung.wurl.tv/playlist.m3u8
韩国娱乐台,https://stream1.freetv.fun/glo-bet-1.ctv
TVN,https://stream1.freetv.fun/tvn-3.m3u8
贝爷求生影视,https://stream1.freetv.fun/f92ea9cae12af707c587af406ddb929ea9f58aae893845b713679aab4b1df9f8.ctv
贝爷求生影视2,http://fy27.zbds.top:55455/douyu/9661369
贝爷求生影视2,https://www.goodiptv.club/douyu/9661369
挨饿德•1,https://live.iill.top/huya/20985858
挨饿德•2,https://live.iill.top/huya/17693860
挨饿德•1,http://dns.yiandrive.com:15907/huya/20985858
荒野求生,https://live.iill.top/huya/593667
野行者,https://live.iill.top/huya/20072663
贝爷求生,http://159.75.85.63:35455/douyu/454867
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
TVB翡翠台,p3p://167.114.175.6:55331/653e4c02000ea0440c8c63fd3e5d709d
TVB翡翠台,p3p://167.114.175.6:55331/66c04cec000a20ac2dbf03c71cf661c9
TVB翡翠台,p3p://108.181.32.169:19673/6533f6560002787f2d01338b57197695
TVB Plus,p3p://167.114.175.6:55331/6649bce20008d56453eeebfc022701f1
TVB Plus,p3p://167.114.175.6:55331/653e4d3e000b344f0c91357e73163f82
TVB无线新闻,p3p://167.114.175.6:55331/66c9c0df00016a4852abc2d358ee0ccb
TVB无线新闻,p3p://167.114.175.6:55331/653e4703000daead0c78dfb07723484e
TVB无线新闻,p3p://167.114.175.6:55331/653e4818000b73240c7d19181340415e
TVB财体资讯,p3p://167.114.175.6:55331/5ffbee4900066c0ddf0b8b84423c06f3
TVB财体资讯,p3p://167.114.175.6:55331/611d989d0005244a4a7f24d111282ffb
TVB明珠,p3p://167.114.175.6:55331/611d99f3000116024a845bb9627404c9
TVB明珠,p3p://167.114.175.6:55331/602f1ba9000814efa6f2970333d309d9
VIU TV,p3p://167.114.175.6:55331/611d99820007a67c4a82a3fe3cc749de
VIU TV,p3p://167.114.175.6:55331/5fed3234000c7a49a57dbd6e14af358f
VIU 6,p3p://167.114.175.6:55331/5fed31e7000736e2a57c8f4c14d55d36
香港国际财经,p3p://167.114.175.6:55331/64838620000cd8ed32fb0d6a414411f7
HOY资讯,p3p://167.114.175.6:55331/655bd22c000147307fdff68936807320
黄金翡翠台,p3p://167.114.175.6:55331/653e49c20006c60f0c8397f7771b1b7b
TVB千禧经典,p3p://167.114.175.6:55331/5fdee1a2000b5fba6d93e51308cb7ddf
TVB功夫台,p3p://167.114.175.6:55331/653e4a3f000b1abb0c85815c35fa0803
TVB华语剧,p3p://167.114.175.6:55331/653e4acf0006e0e80c87b2c8194d5791
TVB粤语片,p3p://167.114.175.6:55331/653e4b8d00001a450c8a973c06325101
TVB亚洲剧,p3p://167.114.175.6:55331/6284685e00039b52b82eeeca7a785fda
TVB星河(粤),p3p://167.114.175.6:55331/5fdee23d000b670a6d96428e4c334643
TVB亚洲综艺,p3p://167.114.175.6:55331/63108c86000a543bdb95705579fa26ad
TVB生活,p3p://167.114.175.6:55331/6649aff000061a1753bc59f97f596d07
HOY TV,p3p://167.114.175.6:55331/62184bc3000cd48f11e47b06202b7e18
Now Sports 1,p3p://167.114.175.6:55331/63ed464b000b911be8145d035c4e0f21
Now Sports 2,p3p://167.114.175.6:55331/63ed46be0002b99be8161bfd62d87e90
Now Sports 3,p3p://167.114.175.6:55331/63ed4715000c1bffe81772386f5b27f7
Now Sports 4,p3p://167.114.175.6:55331/63ed478e000a98f2e8194a7c2bdc7fe6
Now Sports 5,p3p://167.114.175.6:55331/63ed98c2000122f4e9567b333a74077a
Now Sports 6,p3p://167.114.175.6:55331/63ed98d90002f8f6e956d5822ff208b1
Now Sports 7,p3p://167.114.175.6:55331/63ed990600010efde95784d4529f16d2
Now Sports Prime,p3p://167.114.175.6:55331/644edbcc0004d5a765428da71f967a86
NowSports plus,p3p://167.114.175.6:55331/65a442ed000e5f029ad7146558606385
NowSports 英超,p3p://167.114.175.6:55331/65acf008000b26e4bcbb1adc24476b3f
Now NBA TV,p3p://167.114.175.6:55331/65a587500007bc039fca3566638e69af
NOW直播,p3p://167.114.175.6:55331/655fa52d000c3fc98ed0353c0e327e63
Now新闻,p3p://167.114.175.6:55331/653e4f3d0003bdbf0c98ffaf583a6e3a
Now财经,p3p://167.114.175.6:55331/6256e47a0007a6bb0665fa1971252f50
Now紫金,p3p://167.114.175.6:55331/6427e42c00084703cd0c176f58dd37f1
NOW华剧,p3p://167.114.175.6:55331/6519bc200001e7b37dbb01f124075086
NOW剧集,p3p://167.114.175.6:55331/63ed3e1500077d30e7f449055a0846ce
NOW星影,p3p://167.114.175.6:55331/65423b7b00047dbb1bebd20b45f374d2
NOW星影,p3p://167.114.175.6:55331/65bf5e010005226704b84f4f048a4148
NOW爆谷,p3p://167.114.175.6:55331/65bf60df000777a004c3831b56247b8e
NOW爆谷,p3p://167.114.175.6:55331/65423beb00082fd01bed887e0ae23bbf
黄金华剧台,p3p://167.114.175.6:55331/652970de00011277bb14dcd76e301cc0
HBO(粤),p3p://167.114.175.6:55331/66d22f6b0001f87c739b69c977f063dd
美亚电影(粤),p3p://167.114.175.6:55331/655f8ccc0007d2578e70f934113a2428
龙祥电影(粤),p3p://167.114.175.6:55331/63375cce0008451773313a26199f3191
凤凰资讯,p3p://167.114.175.6:55331/5fffbf860003807cedf4e1016c3c3ed2
凤凰卫视,p3p://167.114.175.6:55331/602c73500002f4d29c90fa1270f21160
凤凰香港,p3p://167.114.175.6:55331/5fe0b82c000cac9774c17f262e43314d
HBO原创,p3p://167.114.175.6:55331/623a6e38000091d497395ce957b27132
HBO家庭,p3p://167.114.175.6:55331/623a706d0003edf59741fcc023dc0089
HBO巨献,p3p://167.114.175.6:55331/623a700000069676974053b555b700d4
HBO ,p3p://167.114.175.6:55331/64e364fb000a0212a977a1cd342976da
HBO (中),p3p://167.114.175.6:55331/65d07877000b028d4787830a723c4ce7
HBO(VPN),http://125.227.210.55:8153/VideoInput/play.ts
卡通频道(VPN),http://125.227.210.55:8167/VideoInput/play.ts
三立新闻(VPN),http://125.227.210.55:8162/VideoInput/play.ts
TVBS(VPN),http://125.227.210.55:8188/VideoInput/play.ts
TVBS新闻台(VPN),http://125.227.210.55:8186/VideoInput/play.ts
TVBS欢乐台(VPN),http://125.227.210.55:8187/VideoInput/play.ts
寰宇新闻台湾,p3p://167.114.175.6:55331/612d7c11000c9faf888ebf9f3276784e
寰宇财经,p3p://167.114.175.6:55331/64e36edf00052681a99e432a601547f5
TiTV,p3p://173.208.176.178:31809/64450b180002b23d3eeb784a0aa62e20
澳门Mac,p3p://167.114.175.6:55331/64c2611000018873288116d70e04175d
澳门资讯,p3p://167.114.175.6:55331/644ed21e000dd9a7651cc03a565575f7
澳视葡语,p3p://167.114.175.6:55331/644ece91000b801a650ee0e442bd0b87
天映(国语),p3p://167.114.175.6:55331/6471b0bb00011e09ed51d397629e4f55
天映(国语),p3p://167.114.175.6:55331/65bf5a9a0005aa9d04ab0515203f3b8b
天映(粤语),p3p://167.114.175.6:55331/65bf577300077e84049eb5316df2149c
IFUN爱放,p3p://167.114.175.6:55331/63ed9c5c0008711fe9648ea407167ba7
东森洋片,p3p://167.114.175.6:55331/64c62c06000d1cf03751bf246ed813e7
东森洋片,p3p://173.208.176.178:31809/64c62c06000d1cf03751bf246ed813e7
寰宇闽南,p3p://173.208.176.178:31809/612d7c11000c9faf888ebf9f3276784e
CHC影迷电影,p3p://167.114.175.6:55331/63ec4caf00020428e445513c2d902fdb


💓英语频道,#genre#
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
半岛新闻,https://litv.zapi.us.kg/?id=litv-ftv10
BBC News,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
BBC News,http://125.227.210.55:8165/VideoInput/play.ts
美国之音,https://litv.zapi.us.kg/?id=litv-ftv03
TaiwanPlus,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV78.m3u8
ABC News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV24.m3u8
DW News,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
DW News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8
DW News,http://37.27.111.214:8080/live/46/hls.m3u8
GB News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
FRANCE24 English,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
FRANCE24 English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
NBC News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
Al Jazeera English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV59.m3u8
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
ABC News Australia,https://stream1.freetv.fun/abc-news-australia-1.m3u8
ABC News Australia,https://stream1.freetv.fun/abc-news-australia-2.ctv
BAND NEWS,https://stream1.freetv.fun/band-news-2.ctv
BAND NEWS,https://stream1.freetv.fun/band-news-1.m3u8


💓4K(Test),#genre#
Love_Nature_4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Love Nature 4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1761&tk=f6cc1e0a0e1a
Loupe_4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Loupe 4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4726&tk=f6cc1e0a0e1a
Fashion_4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Fashion 4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9831&tk=f6cc1e0a0e1a
纯享4K,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010006/1.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
欢笑剧场4K,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000002000009455/index.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3
欢笑剧场4K,http://111.29.9.34:6610/000000001000/1/1.m3u8?stbId=1&livemode=1&IASHttpSessionId=OTT760920241110011719006907&channel-id=bestzb&Contentid=5000000007000010001
华数4K,http://livetv.wqwqwq.sbs/itv/6000000003000004748.m3u8?cdn=wasusyt
华数4K,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000014&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
华数4K,http://39.134.136.161:6610/000000001000/2000000004000000014/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000004000000014
纯享4K,http://39.134.136.161:6610/000000001000/1000000004000011651/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000011651
欢笑剧场4K,http://39.134.136.161:6610/000000001000/5000000007000010001/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000007000010001
求索纪录4K,http://tvbox6.icu/tv/gdmzyd.php?id=104
爱上4K,http://115.171.80.176:8888/udp/225.1.8.80:2000
爱上4K,http://171.107.73.129:4000/udp/239.81.0.123:4056
爱上4K,http://182.138.237.24:4022/udp/239.93.0.97:5140
爱上4K,http://182.138.237.24:4022/udp/239.93.1.113:5140
爱上4K,http://182.138.237.24:4022/udp/239.93.1.251:8224
4K私享家,http://221.198.194.158:8888/udp/225.1.1.156:5002
4K影视频,http://221.198.194.158:8888/udp/225.1.2.190:5002
百事4K,http://114.83.223.132:9999/udp/239.45.1.42:5140
百事4K,http://114.83.223.132:9999/udp/239.45.3.107:5140
4K超,http://119.125.134.232:9901/tsfile/live/1022_1.m3u8
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
CCTV1,http://223.105.252.60/PLTV/4/224/3221228581/index.m3u8?servicetype=1
